"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Aug 18 14:21:05 SAMT 2023","Fri Aug 18 14:21:05 SAMT 2023","0","test","test_costumer_login","TestCostumerLogin","","","Bank account transfer for random user",""
"broken","Fri Aug 18 14:19:48 SAMT 2023","Fri Aug 18 14:19:48 SAMT 2023","0","test","test_costumer_login","TestCostumerLogin","","","Bank account transfer for native user",""
"broken","Fri Aug 18 14:21:06 SAMT 2023","Fri Aug 18 14:21:06 SAMT 2023","0","test","test_create_custuner","TestCreateCostuner","","","Search new user in data base",""
"broken","Fri Aug 18 14:21:06 SAMT 2023","Fri Aug 18 14:21:06 SAMT 2023","0","test","test_create_custuner","TestCreateCostuner","","","Delete new user in data base",""
"broken","Fri Aug 18 14:21:05 SAMT 2023","Fri Aug 18 14:21:05 SAMT 2023","0","test","test_create_custuner","TestCreateCostuner","","","Create new user in data base",""
